TeamID,TeamCode,TeamName,TeamImage,PlayerName,PlayerImage,PlayerID,BattingType,BowlingProficiency,PlayerSkill,IsCaptain,IsViceCaptain,IsWK,IsNonDomestic,Season
35,GT,Gujarat Titans,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,Kartik Tyagi,https://scores.iplt20.com/ipl/playerimages/W6aPFT8fze1711263082536.png,2020-100mb00000000536-d64753d7639911,Right Hand Batsman,Right Arm Fast Medium,Bowler,0,0,0,0,2024
20,SRH,Sunrisers Hyderabad,https://scores.iplt20.com/ipl/teamlogos/SRH.png,Kartik Tyagi,https://scores.iplt20.com/ipl/playerimages/536-small.png,2020-100mb00000000536-d64753d7639911,Right Hand Batsman,Right Arm Fast Medium,Bowler,0,0,0,0,2022
20,SRH,Sunrisers Hyderabad,https://scores.iplt20.com/ipl/teamlogos/SRH.png,Kartik Tyagi,https://scores.iplt20.com/ipl/playerimages/OS2Rqq6dOh1680426000536.png,2020-100mb00000000536-d64753d7639911,Right Hand Batsman,Right Arm Fast Medium,Bowler,0,0,0,0,2023
18,RR,Rajasthan Royals,https://scores.iplt20.com/ipl/teamlogos/RR.png,Karun Nair,https://scores.iplt20.com/ipl/playerimages/131-small.png,2019-100mb00000000131-ce55104a449a11,Right Hand Batsman,Right Arm Off Spinner,Batsman,0,0,0,0,2022
18,RR,Rajasthan Royals,https://scores.iplt20.com/ipl/teamlogos/RR.png,Keshav Maharaj,https://scores.iplt20.com/ipl/playerimages/cew8OH9Hv41712561048347.png,2019-100mb00000000347-a1e95770e42911,Right Hand Batsman,Left Arm Orthodox,Bowler,0,0,0,1,2024
14,DC,Delhi Capitals,https://scores.iplt20.com/ipl/teamlogos/DC.png,Khaleel Ahmed,https://scores.iplt20.com/ipl/playerimages/8fYU7gFN2517111714428.png,2018-100mb00000000008-787fc4ece99b11,Right Hand Batsman,Left Arm Medium Pace,Bowler,0,0,0,0,2024
14,DC,Delhi Capitals,https://scores.iplt20.com/ipl/teamlogos/DC.png,Khaleel Ahmed,https://scores.iplt20.com/ipl/playerimages/8-small.png,2018-100mb00000000008-787fc4ece99b11,Right Hand Batsman,Left Arm Medium Pace,Bowler,0,0,0,0,2022
14,DC,Delhi Capitals,https://scores.iplt20.com/ipl/teamlogos/DC.png,Khaleel Ahmed,https://scores.iplt20.com/ipl/playerimages/vD7zi8Zah216803264728.png,2018-100mb00000000008-787fc4ece99b11,Right Hand Batsman,Left Arm Medium Pace,Bowler,0,0,0,0,2023
17,MI,Mumbai Indians,https://scores.iplt20.com/ipl/teamlogos/MI.png,Kieron Pollard,https://scores.iplt20.com/ipl/playerimages/166-small.png?v=1,2019-100mb00000000166-f0e6b57e44ad11,Right Hand Batsman,Right Arm Medium Pace,All Rounder,0,0,0,1,2022
77,LSG,Lucknow Super Giants,https://scores.iplt20.com/ipl/teamlogos/gPLvfvSC1X1711457972LSG.png,Krishnappa Gowtham,https://scores.iplt20.com/ipl/playerimages/X0IIPmYOci1680327073179.png,2019-100mb00000000179-ee3b0d4844b511,Right Hand Batsman,Right Arm Off Spinner,All Rounder,0,0,0,0,2023
77,LSG,Lucknow Super Giants,https://scores.iplt20.com/ipl/teamlogos/gPLvfvSC1X1711457972LSG.png,Krishnappa Gowtham,https://scores.iplt20.com/ipl/playerimages/QB5CskYnap1711262008179.png,2019-100mb00000000179-ee3b0d4844b511,Right Hand Batsman,Right Arm Off Spinner,All Rounder,0,0,0,0,2024
77,LSG,Lucknow Super Giants,https://scores.iplt20.com/ipl/teamlogos/gPLvfvSC1X1711457972LSG.png,Krishnappa Gowtham,https://scores.iplt20.com/ipl/playerimages/179-small.png,2019-100mb00000000179-ee3b0d4844b511,Right Hand Batsman,Right Arm Off Spinner,All Rounder,0,0,0,0,2022
77,LSG,Lucknow Super Giants,https://scores.iplt20.com/ipl/teamlogos/gPLvfvSC1X1711457972LSG.png,Krunal Pandya,https://scores.iplt20.com/ipl/playerimages/sJrQkTbjP9168032711117.png,2018-100mb00000000017-5e389774e99c11,Left Hand Batsman,Left Arm Orthodox,All Rounder,1,0,0,0,2023
77,LSG,Lucknow Super Giants,https://scores.iplt20.com/ipl/teamlogos/gPLvfvSC1X1711457972LSG.png,Krunal Pandya,https://scores.iplt20.com/ipl/playerimages/4BJlUSLBag171126198517.png,2018-100mb00000000017-5e389774e99c11,Left Hand Batsman,Left Arm Orthodox,All Rounder,0,0,0,0,2024
77,LSG,Lucknow Super Giants,https://scores.iplt20.com/ipl/teamlogos/gPLvfvSC1X1711457972LSG.png,Krunal Pandya,https://scores.iplt20.com/ipl/playerimages/17-small.png,2018-100mb00000000017-5e389774e99c11,Left Hand Batsman,Left Arm Orthodox,All Rounder,0,0,0,0,2022
77,LSG,Lucknow Super Giants,https://scores.iplt20.com/ipl/teamlogos/gPLvfvSC1X1711457972LSG.png,Krunal Pandya,https://scores.iplt20.com/ipl/playerimages/sJrQkTbjP9168032711117.png,2018-100mb00000000017-5e389774e99c11,Left Hand Batsman,Left Arm Orthodox,All Rounder,0,0,0,0,2023
18,RR,Rajasthan Royals,https://scores.iplt20.com/ipl/teamlogos/RR.png,Kuldeep Sen,https://scores.iplt20.com/ipl/playerimages/Zd8DyvXViN17111891741005.png,2022-100mb00000001005-56564f7fa44f11,Right Hand Batsman,Right Arm Medium Pace,All Rounder,0,0,0,0,2024
18,RR,Rajasthan Royals,https://scores.iplt20.com/ipl/teamlogos/RR.png,Kuldeep Sen,https://scores.iplt20.com/ipl/playerimages/1005-small.png,2022-100mb00000001005-56564f7fa44f11,Right Hand Batsman,Right Arm Medium Pace,All Rounder,0,0,0,0,2022
14,DC,Delhi Capitals,https://scores.iplt20.com/ipl/teamlogos/DC.png,Kuldeep Yadav,https://scores.iplt20.com/ipl/playerimages/7JPq8NqJBI171117132314.png,2018-100mb00000000014-227bc550e99c11,Left Hand Batsman,Left Arm Chinaman,Bowler,0,0,0,0,2024
14,DC,Delhi Capitals,https://scores.iplt20.com/ipl/teamlogos/DC.png,Kuldeep Yadav,https://scores.iplt20.com/ipl/playerimages/14-small.png,2018-100mb00000000014-227bc550e99c11,Left Hand Batsman,Left Arm Chinaman,Bowler,0,0,0,0,2022
14,DC,Delhi Capitals,https://scores.iplt20.com/ipl/teamlogos/DC.png,Kuldeep Yadav,https://scores.iplt20.com/ipl/playerimages/s4UToLhYH5168032648514.png,2018-100mb00000000014-227bc550e99c11,Left Hand Batsman,Left Arm Chinaman,Bowler,0,0,0,0,2023
18,RR,Rajasthan Royals,https://scores.iplt20.com/ipl/teamlogos/RR.png,Kuldip Yadav,https://scores.iplt20.com/ipl/playerimages/p31hgE0rGp1680351634593.png,2021-100mb00000000593-85bf633791e311,Left Hand Batsman,Left Arm Fast Medium,Bowler,0,0,0,0,2023
16,KKR,Kolkata Knight Riders,https://scores.iplt20.com/ipl/teamlogos/KKR.png,Kulwant Khejroliya,https://scores.iplt20.com/ipl/playerimages/meLQ6IHNu01680326854204.png,2019-100mb00000000204-8361537344ba11,Left Hand Batsman,Left Arm Fast Medium,Bowler,0,0,0,0,2023
17,MI,Mumbai Indians,https://scores.iplt20.com/ipl/teamlogos/MI.png,Kumar Kartikeya Singh,https://scores.iplt20.com/ipl/playerimages/tvPtP3LHT817112084391015.png,2022-100mb00000001015-396b0615c6d411,Right Hand Batsman,Left Arm Orthodox,Bowler,0,0,0,0,2024
17,MI,Mumbai Indians,https://scores.iplt20.com/ipl/teamlogos/MI.png,Kumar Kartikeya Singh,https://scores.iplt20.com/ipl/playerimages/1015-small.png?v=2,2022-100mb00000001015-396b0615c6d411,Right Hand Batsman,Left Arm Orthodox,Bowler,0,0,0,0,2022
17,MI,Mumbai Indians,https://scores.iplt20.com/ipl/teamlogos/MI.png,Kumar Kartikeya Singh,https://scores.iplt20.com/ipl/playerimages/Hz8VJy7FIV16804268091015.png,2022-100mb00000001015-396b0615c6d411,Right Hand Batsman,Left Arm Orthodox,Bowler,0,0,0,0,2023
14,DC,Delhi Capitals,https://scores.iplt20.com/ipl/teamlogos/DC.png,Kumar Kushagra,https://scores.iplt20.com/ipl/playerimages/dpnDJ6Qs2h17111717853101.png,2024-100mb00000003101-b9f9be41df9511,Right Hand Batsman,Right Arm Medium Pace,Wicket Keeper,0,0,0,0,2024
17,MI,Mumbai Indians,https://scores.iplt20.com/ipl/teamlogos/MI.png,Kwena Maphaka,https://scores.iplt20.com/ipl/playerimages/player-thumb.jpg,20226e936a7872aa11ec8ab502ab46c,Left Hand Batsman,Left Arm Fast Medium,Bowler,0,0,0,1,2024
77,LSG,Lucknow Super Giants,https://scores.iplt20.com/ipl/teamlogos/gPLvfvSC1X1711457972LSG.png,Kyle Mayers,https://scores.iplt20.com/ipl/playerimages/zaIkS9YFKc1680327143726.png,2021-100mb00000000726-71413e194a7c11,Left Hand Batsman,Right Arm Medium Pace,All Rounder,0,0,0,1,2023
14,DC,Delhi Capitals,https://scores.iplt20.com/ipl/teamlogos/DC.png,Lalit Yadav,https://scores.iplt20.com/ipl/playerimages/ZkSA9NanoI1711171341538.png,2020-100mb00000000538-c16259a1639a11,Right Hand Batsman,Right Arm Off Spinner,All Rounder,0,0,0,0,2024
14,DC,Delhi Capitals,https://scores.iplt20.com/ipl/teamlogos/DC.png,Lalit Yadav,https://scores.iplt20.com/ipl/playerimages/538-small.png,2020-100mb00000000538-c16259a1639a11,Right Hand Batsman,Right Arm Off Spinner,All Rounder,0,0,0,0,2022
14,DC,Delhi Capitals,https://scores.iplt20.com/ipl/teamlogos/DC.png,Lalit Yadav,https://scores.iplt20.com/ipl/playerimages/DhY2mSrmcV1680326495538.png,2020-100mb00000000538-c16259a1639a11,Right Hand Batsman,Right Arm Off Spinner,All Rounder,0,0,0,0,2023
15,PBKS,Punjab Kings,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,Liam Livingstone,https://scores.iplt20.com/ipl/playerimages/pUwFBE2gZx1711170298183.png,2019-100mb00000000183-f4a991db44b611,Right Hand Batsman,Right Arm Leg Spinner,Batsman,0,0,0,1,2024
15,PBKS,Punjab Kings,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,Liam Livingstone,https://scores.iplt20.com/ipl/playerimages/183-small.png,2019-100mb00000000183-f4a991db44b611,Right Hand Batsman,Right Arm Leg Spinner,Batsman,0,0,0,1,2022
15,PBKS,Punjab Kings,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,Liam Livingstone,https://scores.iplt20.com/ipl/playerimages/0VN79DPapa1680327597183.png,2019-100mb00000000183-f4a991db44b611,Right Hand Batsman,Right Arm Leg Spinner,Batsman,0,0,0,1,2023
16,KKR,Kolkata Knight Riders,https://scores.iplt20.com/ipl/teamlogos/KKR.png,Liton Das,https://scores.iplt20.com/ipl/playerimages/6B68L6lgpX1681219591251.png,2019-100mb00000000251-760794767acb11,Right Hand Batsman,Right Arm Medium Pace,Wicket Keeper,0,0,0,1,2023
14,DC,Delhi Capitals,https://scores.iplt20.com/ipl/teamlogos/DC.png,Lizaad Williams,https://scores.iplt20.com/ipl/playerimages/V2oNFCFlbX1713187179631.png,2021-100mb00000000631-53c713330bd311,Left Hand Batsman,Right Arm Fast Medium,Bowler,0,0,0,1,2024
19,RCB,Royal Challengers Bangalore,https://scores.iplt20.com/ipl/teamlogos/RCB.png,Lockie Ferguson,https://scores.iplt20.com/ipl/playerimages/HS2i6ozC5Y171100952669.png,2019-100mb00000000069-7aeb5c411e3711,Right Hand Batsman,Right Arm Fast Medium,Bowler,0,0,0,1,2024
35,GT,Gujarat Titans,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,Lockie Ferguson,https://scores.iplt20.com/ipl/playerimages/69-small.png,2019-100mb00000000069-7aeb5c411e3711,Right Hand Batsman,Right Arm Fast Medium,Bowler,0,0,0,1,2022
16,KKR,Kolkata Knight Riders,https://scores.iplt20.com/ipl/teamlogos/KKR.png,Lockie Ferguson,https://scores.iplt20.com/ipl/playerimages/WbXkGFWHdL168032682069.png,2019-100mb00000000069-7aeb5c411e3711,Right Hand Batsman,Right Arm Fast Medium,Bowler,0,0,0,1,2023
77,LSG,Lucknow Super Giants,https://scores.iplt20.com/ipl/teamlogos/gPLvfvSC1X1711457972LSG.png,M Siddharth,https://scores.iplt20.com/ipl/playerimages/v97l5RSGdC1711262193532.png,2020-100mb00000000532-63bf237a639811,Right Hand Batsman,Left Arm Orthodox,Bowler,0,0,0,0,2024
13,CSK,Chennai Super Kings,https://scores.iplt20.com/ipl/teamlogos/CSK.png,Maheesh Theekshana,https://scores.iplt20.com/ipl/playerimages/tf7MBF4UPl1680268196629.png,2021-100mb00000000629-11c540100bd311,Right Hand Batsman,Right Arm Off Spinner,Bowler,0,0,0,1,2023
13,CSK,Chennai Super Kings,https://scores.iplt20.com/ipl/teamlogos/CSK.png,Maheesh Theekshana,https://scores.iplt20.com/ipl/playerimages/zJp40lsuxb1711105834629.png,2021-100mb00000000629-11c540100bd311,Right Hand Batsman,Right Arm Off Spinner,Bowler,0,0,0,1,2024
13,CSK,Chennai Super Kings,https://scores.iplt20.com/ipl/teamlogos/CSK.png,Maheesh Theekshana,https://scores.iplt20.com/ipl/playerimages/629-small.png,2021-100mb00000000629-11c540100bd311,Right Hand Batsman,Right Arm Off Spinner,Bowler,0,0,0,1,2022
19,RCB,Royal Challengers Bangalore,https://scores.iplt20.com/ipl/teamlogos/RCB.png,Mahipal Lomror,https://scores.iplt20.com/ipl/playerimages/BOdFMN0Fsy1711008079184.png,2019-100mb00000000184-117a285844b711,Left Hand Batsman,Left Arm Orthodox,All Rounder,0,0,0,0,2024
19,RCB,Royal Challengers Bangalore,https://scores.iplt20.com/ipl/teamlogos/RCB.png,Mahipal Lomror,https://scores.iplt20.com/ipl/playerimages/184-small.png,2019-100mb00000000184-117a285844b711,Left Hand Batsman,Left Arm Orthodox,All Rounder,0,0,0,0,2022
19,RCB,Royal Challengers Bangalore,https://scores.iplt20.com/ipl/teamlogos/RCB.png,Mahipal Lomror,https://scores.iplt20.com/ipl/playerimages/DOmC2pxgcz1680350648184.png,2019-100mb00000000184-117a285844b711,Left Hand Batsman,Left Arm Orthodox,All Rounder,0,0,0,0,2023
77,LSG,Lucknow Super Giants,https://scores.iplt20.com/ipl/teamlogos/gPLvfvSC1X1711457972LSG.png,Manan Vohra,https://scores.iplt20.com/ipl/playerimages/185-small.png,2019-100mb00000000185-2576dea644b711,Right Hand Batsman,Right Arm Medium Pace,Batsman,0,0,0,0,2022
77,LSG,Lucknow Super Giants,https://scores.iplt20.com/ipl/teamlogos/gPLvfvSC1X1711457972LSG.png,Manan Vohra,https://scores.iplt20.com/ipl/playerimages/j4FqWQwZy61680327932185.png,2019-100mb00000000185-2576dea644b711,Right Hand Batsman,Right Arm Medium Pace,Batsman,0,0,0,0,2023
35,GT,Gujarat Titans,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,Manav Suthar,https://scores.iplt20.com/ipl/playerimages/POJzxpjEtB16894785262443.png,2023-100mb00000002443-6e52f4271f0211,Left Hand Batsman,Left Arm Orthodox,All Rounder,0,0,0,0,2024
14,DC,Delhi Capitals,https://scores.iplt20.com/ipl/teamlogos/DC.png,Mandeep Singh,https://scores.iplt20.com/ipl/playerimages/132-small.png,2019-100mb00000000132-01daf48a449b11,Right Hand Batsman,Right Arm Medium Pace,Batsman,0,0,0,0,2022
16,KKR,Kolkata Knight Riders,https://scores.iplt20.com/ipl/teamlogos/KKR.png,Mandeep Singh,https://scores.iplt20.com/ipl/playerimages/uiJ4HZyS6X1680326864132.png,2019-100mb00000000132-01daf48a449b11,Right Hand Batsman,Right Arm Medium Pace,Batsman,0,0,0,0,2023
16,KKR,Kolkata Knight Riders,https://scores.iplt20.com/ipl/teamlogos/KKR.png,Manish Pandey,https://scores.iplt20.com/ipl/playerimages/jpt548Ja1U171110640716.png,2018-100mb00000000016-483406cee99c11,Right Hand Batsman,Right Arm Medium Pace,Batsman,0,0,0,0,2024
77,LSG,Lucknow Super Giants,https://scores.iplt20.com/ipl/teamlogos/gPLvfvSC1X1711457972LSG.png,Manish Pandey,https://scores.iplt20.com/ipl/playerimages/16-small.png,2018-100mb00000000016-483406cee99c11,Right Hand Batsman,Right Arm Medium Pace,Batsman,0,0,0,0,2022
14,DC,Delhi Capitals,https://scores.iplt20.com/ipl/teamlogos/DC.png,Manish Pandey,https://scores.iplt20.com/ipl/playerimages/LL4Z3gdDgp168032652116.png,2018-100mb00000000016-483406cee99c11,Right Hand Batsman,Right Arm Medium Pace,Batsman,0,0,0,0,2023
20,SRH,Sunrisers Hyderabad,https://scores.iplt20.com/ipl/teamlogos/SRH.png,Marco Jansen,https://scores.iplt20.com/ipl/playerimages/RtbLm7gECp1711203285586.png,2021-100mb00000000586-8238f85f91de11,Right Hand Batsman,Left Arm Knuckleball,All Rounder,0,0,0,1,2024
20,SRH,Sunrisers Hyderabad,https://scores.iplt20.com/ipl/teamlogos/SRH.png,Marco Jansen,https://scores.iplt20.com/ipl/playerimages/586-small.png,2021-100mb00000000586-8238f85f91de11,Right Hand Batsman,Left Arm Knuckleball,All Rounder,0,0,0,1,2022
20,SRH,Sunrisers Hyderabad,https://scores.iplt20.com/ipl/teamlogos/SRH.png,Marco Jansen,https://scores.iplt20.com/ipl/playerimages/h4YTt8IesS1680425822586.png,2021-100mb00000000586-8238f85f91de11,Right Hand Batsman,Left Arm Knuckleball,All Rounder,0,0,0,1,2023
77,LSG,Lucknow Super Giants,https://scores.iplt20.com/ipl/teamlogos/gPLvfvSC1X1711457972LSG.png,Marcus Stoinis,https://scores.iplt20.com/ipl/playerimages/t4zUg95V0f168032800423.png,2018-100mb00000000023-201fd633e99d11,Right Hand Batsman,Right Arm Medium Pace,All Rounder,0,0,0,1,2023
77,LSG,Lucknow Super Giants,https://scores.iplt20.com/ipl/teamlogos/gPLvfvSC1X1711457972LSG.png,Marcus Stoinis,https://scores.iplt20.com/ipl/playerimages/PWfOJHNjDe171126212723.png,2018-100mb00000000023-201fd633e99d11,Right Hand Batsman,Right Arm Medium Pace,All Rounder,0,0,0,1,2024
77,LSG,Lucknow Super Giants,https://scores.iplt20.com/ipl/teamlogos/gPLvfvSC1X1711457972LSG.png,Marcus Stoinis,https://scores.iplt20.com/ipl/playerimages/23-small.png?v=2,2018-100mb00000000023-201fd633e99d11,Right Hand Batsman,Right Arm Medium Pace,All Rounder,0,0,0,1,2022
77,LSG,Lucknow Super Giants,https://scores.iplt20.com/ipl/teamlogos/gPLvfvSC1X1711457972LSG.png,Mark Wood,https://scores.iplt20.com/ipl/playerimages/jYsm7km5Ko1680328179315.png,2019-100mb00000000315-585558897aef11,Right Hand Batsman,Right Arm Fast Medium,Bowler,0,0,0,1,2023
13,CSK,Chennai Super Kings,https://scores.iplt20.com/ipl/teamlogos/CSK.png,Matheesha Pathirana,https://scores.iplt20.com/ipl/playerimages/SyXZJbyRXY16802677491014.png,2022-100mb00000001014-1f0cfb3dc17911,Right Hand Batsman,Right Arm Medium Pace,Bowler,0,0,0,1,2023
13,CSK,Chennai Super Kings,https://scores.iplt20.com/ipl/teamlogos/CSK.png,Matheesha Pathirana,https://scores.iplt20.com/ipl/playerimages/KJCZZ2GM6p17114657091014.png,2022-100mb00000001014-1f0cfb3dc17911,Right Hand Batsman,Right Arm Medium Pace,Bowler,0,0,0,1,2024
13,CSK,Chennai Super Kings,https://scores.iplt20.com/ipl/teamlogos/CSK.png,Matheesha Pathirana,https://scores.iplt20.com/ipl/playerimages/1014-small.png?v=2,2022-100mb00000001014-1f0cfb3dc17911,Right Hand Batsman,Right Arm Medium Pace,Bowler,0,0,0,1,2022
77,LSG,Lucknow Super Giants,https://scores.iplt20.com/ipl/teamlogos/gPLvfvSC1X1711457972LSG.png,Matt Henry,https://scores.iplt20.com/ipl/playerimages/Zeh3dSlmyn171178848871.jpg,2019-100mb00000000071-8ee448c81e3711,Right Hand Batsman,Right Arm Fast Medium,Bowler,0,0,0,1,2024
15,PBKS,Punjab Kings,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,Matthew Short,https://scores.iplt20.com/ipl/playerimages/K3dLxFmgDc16803277372032.png,2023-100mb00000002032-bbe5c374cc9311,Right Hand Batsman,Right Arm Off Spinner,Batsman,0,0,0,1,2023
35,GT,Gujarat Titans,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,Matthew Wade,https://scores.iplt20.com/ipl/playerimages/8jbTnhU75K1711263131549.png,2020-100mb00000000549-9da979d52ff211,Left Hand Batsman,Right Arm Medium Pace,Wicket Keeper,0,0,1,1,2024
35,GT,Gujarat Titans,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,Matthew Wade,https://scores.iplt20.com/ipl/playerimages/549-small.png,2020-100mb00000000549-9da979d52ff211,Left Hand Batsman,Right Arm Medium Pace,Wicket Keeper,0,0,1,1,2022
35,GT,Gujarat Titans,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,Matthew Wade,https://scores.iplt20.com/ipl/playerimages/549-small.png,2020-100mb00000000549-9da979d52ff211,Left Hand Batsman,Right Arm Medium Pace,Wicket Keeper,0,0,0,1,2022
35,GT,Gujarat Titans,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,Matthew Wade,https://scores.iplt20.com/ipl/playerimages/rxvvR35FFs1680265427549.png,2020-100mb00000000549-9da979d52ff211,Left Hand Batsman,Right Arm Medium Pace,Wicket Keeper,0,0,0,1,2023
15,PBKS,Punjab Kings,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,Mayank Agarwal,https://scores.iplt20.com/ipl/playerimages/55-small.png,2018-100mb00000000055-ed853d8f050a11,Right Hand Batsman,Right Arm Knuckleball,Batsman,1,0,0,0,2022
20,SRH,Sunrisers Hyderabad,https://scores.iplt20.com/ipl/teamlogos/SRH.png,Mayank Agarwal,https://scores.iplt20.com/ipl/playerimages/zELWeYhZMQ171117280755.png,2018-100mb00000000055-ed853d8f050a11,Right Hand Batsman,Right Arm Knuckleball,Batsman,0,0,0,0,2024
20,SRH,Sunrisers Hyderabad,https://scores.iplt20.com/ipl/teamlogos/SRH.png,Mayank Agarwal,https://scores.iplt20.com/ipl/playerimages/MdZ5YSuFtR168042586955.png,2018-100mb00000000055-ed853d8f050a11,Right Hand Batsman,Right Arm Knuckleball,Batsman,0,0,0,0,2023
19,RCB,Royal Challengers Bangalore,https://scores.iplt20.com/ipl/teamlogos/RCB.png,Mayank Dagar,https://scores.iplt20.com/ipl/playerimages/kyHFvTvYdV17110079641547.png,2022-100mb00000001547-613ed5ea54ee11,Right Hand Batsman,Left Arm Orthodox,All Rounder,0,0,0,0,2024
20,SRH,Sunrisers Hyderabad,https://scores.iplt20.com/ipl/teamlogos/SRH.png,Mayank Dagar,https://scores.iplt20.com/ipl/playerimages/fRgimENDrh16804257921547.png,2022-100mb00000001547-613ed5ea54ee11,Right Hand Batsman,Left Arm Orthodox,All Rounder,0,0,0,0,2023
20,SRH,Sunrisers Hyderabad,https://scores.iplt20.com/ipl/teamlogos/SRH.png,Mayank Markande,https://scores.iplt20.com/ipl/playerimages/ETA1xk7nM9171117289187.png,2019-100mb00000000087-98d4e401342511,Right Hand Batsman,Right Arm Leg Spinner,Bowler,0,0,0,0,2024
17,MI,Mumbai Indians,https://scores.iplt20.com/ipl/teamlogos/MI.png,Mayank Markande,https://scores.iplt20.com/ipl/playerimages/87-small.png?v=1,2019-100mb00000000087-98d4e401342511,Right Hand Batsman,Right Arm Leg Spinner,Bowler,0,0,0,0,2022
20,SRH,Sunrisers Hyderabad,https://scores.iplt20.com/ipl/teamlogos/SRH.png,Mayank Markande,https://scores.iplt20.com/ipl/playerimages/mBfLVUzEv0168042584587.png,2019-100mb00000000087-98d4e401342511,Right Hand Batsman,Right Arm Leg Spinner,Bowler,0,0,0,0,2023
77,LSG,Lucknow Super Giants,https://scores.iplt20.com/ipl/teamlogos/gPLvfvSC1X1711457972LSG.png,Mayank Yadav,https://scores.iplt20.com/ipl/playerimages/amTBliCBsC1711262331987.png,2022-100mb00000000987-e0fbfce6a44911,Right Hand Batsman,Right Arm Medium Pace,Bowler,0,0,0,0,2024
19,RCB,Royal Challengers Bangalore,https://scores.iplt20.com/ipl/teamlogos/RCB.png,Michael Bracewell,https://scores.iplt20.com/ipl/playerimages/zFhBGtO8Sd16803504911465.png,2022-100mb00000001465-c3bbc3db4bb011,Left Hand Batsman,Right Arm Off Spinner,All Rounder,0,0,0,1,2023
14,DC,Delhi Capitals,https://scores.iplt20.com/ipl/teamlogos/DC.png,Mitchell Marsh,https://scores.iplt20.com/ipl/playerimages/0zyCakHkU8171117107240.png,2018-100mb00000000040-7f15f6c7f88a11,Right Hand Batsman,Right Arm Medium Pace,All Rounder,0,0,0,1,2024
14,DC,Delhi Capitals,https://scores.iplt20.com/ipl/teamlogos/DC.png,Mitchell Marsh,https://scores.iplt20.com/ipl/playerimages/40-small.png,2018-100mb00000000040-7f15f6c7f88a11,Right Hand Batsman,Right Arm Medium Pace,All Rounder,0,0,0,1,2022
14,DC,Delhi Capitals,https://scores.iplt20.com/ipl/teamlogos/DC.png,Mitchell Marsh,https://scores.iplt20.com/ipl/playerimages/a2hHXubU5F168032651140.png,2018-100mb00000000040-7f15f6c7f88a11,Right Hand Batsman,Right Arm Medium Pace,All Rounder,0,0,0,1,2023
13,CSK,Chennai Super Kings,https://scores.iplt20.com/ipl/teamlogos/CSK.png,Mitchell Santner,https://scores.iplt20.com/ipl/playerimages/Sor4lnML1x171100719375.png,2019-100mb00000000075-0984e17e1e4011,Left Hand Batsman,Left Arm Orthodox,Bowler,0,0,0,1,2024
13,CSK,Chennai Super Kings,https://scores.iplt20.com/ipl/teamlogos/CSK.png,Mitchell Santner,https://scores.iplt20.com/ipl/playerimages/75-small.png,2019-100mb00000000075-0984e17e1e4011,Left Hand Batsman,Left Arm Orthodox,Bowler,0,0,0,1,2022
13,CSK,Chennai Super Kings,https://scores.iplt20.com/ipl/teamlogos/CSK.png,Mitchell Santner,https://scores.iplt20.com/ipl/playerimages/AdyVyxm4nR168026821275.png,2019-100mb00000000075-0984e17e1e4011,Left Hand Batsman,Left Arm Orthodox,Bowler,0,0,0,1,2023
16,KKR,Kolkata Knight Riders,https://scores.iplt20.com/ipl/teamlogos/KKR.png,Mitchell Starc,https://scores.iplt20.com/ipl/playerimages/h2OT7bDEjJ171110650931.png,2018-100mb00000000031-b334eaf6f08611,Left Hand Batsman,Left Arm Fast Medium,Bowler,0,0,0,1,2024
13,CSK,Chennai Super Kings,https://scores.iplt20.com/ipl/teamlogos/CSK.png,Moeen Ali,https://scores.iplt20.com/ipl/playerimages/PawlDPeYTU1680267904206.png,2019-100mb00000000206-501d92f644bb11,Left Hand Batsman,Right Arm Off Spinner,All Rounder,0,0,0,1,2023
13,CSK,Chennai Super Kings,https://scores.iplt20.com/ipl/teamlogos/CSK.png,Moeen Ali,https://scores.iplt20.com/ipl/playerimages/C7jnSXWVhD1711007430206.png,2019-100mb00000000206-501d92f644bb11,Left Hand Batsman,Right Arm Off Spinner,All Rounder,0,0,0,1,2024
13,CSK,Chennai Super Kings,https://scores.iplt20.com/ipl/teamlogos/CSK.png,Moeen Ali,https://scores.iplt20.com/ipl/playerimages/206-small.png,2019-100mb00000000206-501d92f644bb11,Left Hand Batsman,Right Arm Off Spinner,All Rounder,0,0,0,1,2022
17,MI,Mumbai Indians,https://scores.iplt20.com/ipl/teamlogos/MI.png,Mohammad Nabi,https://scores.iplt20.com/ipl/playerimages/UfEtDAomXm1711208571217.png,2019-100mb00000000217-29d6c58644bf11,Right Hand Batsman,Right Arm Off Spinner,All Rounder,0,0,0,1,2024
